Name,MFLOPS_observed,MFLOPS_tuned,Time,Row,Col,BlockRow,BlockCol
oscil_dcop_56.rb,1656.0,1308.84,0.0666701,430,430,0,0
Erdos972.rb,1088.88,2020.91,0.00228995,5488,5488,0,0
ncvxqp1.rb,3338.0,2966.84,0.00396658,12111,12111,1,1
delf_A_05.rb,1963.21,1618.71,0.0021934,3142,6614,1,1
adder_dcop_59.rb,1454.89,1327.59,0.00185947,1813,1813,1,1
n3c4-b3.rb,423.326,234.686,0.0203402,15,20,0,0
nsic.rb,1837.08,1448.4,0.00139265,465,897,1,1
t2d_q9_A_39.rb,2352.23,2561.53,0.00526033,9801,9801,3,1
adder_dcop_19.rb,1464.58,1343.07,0.00204828,1813,1813,1,1
extr1b_A_03.rb,1934.69,1638.46,0.00221147,2836,2836,0,0
bloweybq.rb,3515.89,3672.52,0.00363096,10001,10001,2,2
Reuters911_Day_54.rb,392.241,499.325,0.00309384,13332,13332,0,0
plbuckle_G.rb,3796.66,3469.32,0.00174955,1282,1282,0,0
TSOPF_RS_b678_c1.rb,1418.02,2977.79,0.254836,18696,18696,8,6
ccc_G_02.rb,1027.46,641.506,0.00119324,64,64,0,0
bayer04.rb,1981.1,1763.24,0.0101456,20545,20545,3,1
west0167.rb,1349.31,970.8,0.018718,167,167,0,0
dwt_162.rb,2746.38,2003.68,0.00161097,162,162,0,0
bp_1000.rb,1766.04,1482.92,0.00159204,822,822,0,0
scfxm1-2r_A_8.rb,2061.8,1796.64,0.00825981,19036,33047,1,1
a2nnsnsl.rb,2465.5,2247.28,0.0162925,80016,80016,1,1
lpl2.rb,1980.88,1825.92,0.00309055,3294,10881,1,1
t2d_q4_A_15.rb,2341.79,2576.92,0.00530893,9801,9801,3,1
L.rb,2562.26,2218.92,0.00149413,956,956,0,0
reorientation_4.rb,3764.72,3496.93,0.00224081,2717,2717,1,1
ch7-8-b2.rb,1825.97,2132.32,0.0352779,11760,1176,0,0
ch5-5-b4.rb,1572.01,748.732,0.00123388,120,600,0,0
Serena.rb,3052.27,4302.86,1.67551,1391349,1391349,3,3
ch5-5-b1.rb,1094.67,984.681,0.00144217,200,25,0,0
TSOPF_RS_b678_c2_b.rb,540.823,1475.79,0.00454153,35696,339,0,0
can_715.rb,3423.33,2915.14,0.00139912,715,715,2,1
mc2depi.rb,1248.25,1179.88,0.150745,525825,525825,1,1
jgl011.rb,516.266,300.423,0.0152268,11,11,0,0
hydr1c_A_68.rb,1900.72,1717.75,0.00322747,5308,5308,0,0
pgp2.rb,2126.31,2079.55,0.00324327,4034,13254,1,1
TS.rb,2179.2,3202.72,0.00308171,2142,2142,3,3
nmos3.rb,1918.08,1977.03,0.0217272,18588,18588,1,1
Trec8.rb,1526.19,1140.39,0.00163518,23,84,0,0
rosen7.rb,1818.88,1741.5,0.0213334,264,776,0,0
spaceStation_2.rb,3792.89,3342.7,0.00188125,329,329,0,0
c-27.rb,2757.15,2790.77,0.00224246,4563,4563,1,1
ch.rb,1923.86,1490.09,0.00311449,3700,8291,0,0
can_144.rb,3005.97,2185.7,0.0156395,144,144,0,0
ramage02.rb,2943.0,3484.68,0.0674846,16830,16830,3,1
cavity20.rb,2123.69,3137.6,0.00731583,4562,4562,3,1
extr1b_A_24.rb,1965.74,1668.32,0.00224574,2836,2836,0,0
G17.rb,3831.35,3111.33,0.00141408,800,800,1,1
trans4.rb,1471.72,1470.21,0.043824,116835,116835,1,1
TSOPF_FS_b39_c7.rb,4019.03,5455.39,0.0183539,28216,28216,2,2
jagmesh6.rb,3362.31,2716.05,0.00156349,1377,1377,0,0
Reuters911_Day_01.rb,744.795,815.879,0.00330501,13332,13332,0,0
large_A_20.rb,1936.2,1615.29,0.00244567,4300,8624,1,1
scrs8-2b_A_2.rb,1746.32,1194.22,0.00132951,476,907,0,0
cage3.rb,154.35,80.6416,0.012049,5,5,0,0
adder_dcop_48.rb,1450.56,1350.73,0.00193326,1813,1813,1,1
extr1b_Zeros_03.rb,167.529,201.094,0.00209859,2836,2836,0,0
delf_A_01.rb,1983.24,1620.14,0.00224626,3128,6599,1,1
SiO2.rb,2856.04,3278.2,0.317789,155331,155331,2,1
rajat08.rb,2756.02,2488.11,0.00479911,19362,19362,1,1
amazon-2008.rb,690.207,641.499,0.445993,735323,735323,1,1
CurlCurl_3.rb,2492.26,2433.14,0.563981,1219574,1219574,1,1
dwt_361.rb,3331.44,2570.6,0.00186235,361,361,0,0
c8_mat11.rb,1356.98,1648.14,0.29803,4562,5761,0,0
Erdos981.rb,2837.93,2557.69,0.00136044,485,485,0,0
bcsstk01.rb,1852.58,1195.07,0.00158751,48,48,0,0
can_229.rb,2947.48,2244.01,0.00133588,229,229,0,0
brack2.rb,2106.5,1902.06,0.0334793,62631,62631,0,0
cavity03.rb,2011.28,2528.11,0.00222686,317,317,3,1
reorientation_2.rb,3671.69,3303.06,0.00200211,1544,1544,0,0
hydr1c_A_12.rb,1868.25,1618.69,0.00285457,5308,5308,0,0
G60.rb,1220.37,1170.06,0.00333882,7000,7000,0,0
GD06_Java.rb,1463.43,1632.44,0.00197889,1538,1538,0,0
spaceShuttleEntry_2.rb,4100.49,3633.25,0.0143695,1428,1428,0,0
delf_A_36.rb,1982.98,1464.08,0.00259768,3170,6654,0,0
GD96_b.rb,801.617,544.685,0.00226894,111,111,0,0
will57.rb,1203.01,777.454,0.00129359,57,57,0,0
bodyy5.rb,3129.21,3228.26,0.00557611,18589,18589,2,1
mark3jac100.rb,1977.39,1734.01,0.0230804,45769,45769,0,0
ccc_G_10.rb,2416.68,2201.41,0.0113499,49152,49152,0,0
pds-60.rb,1014.08,1098.71,0.0715618,99431,336421,0,0
extr1b_Zeros_14.rb,67.7458,85.1269,0.0015267,2836,2836,0,0
kineticBatchReactor_5.rb,3662.01,3406.77,0.00354048,7641,7641,1,1
F2.rb,2890.57,4692.02,0.167016,71505,71505,3,3
kineticBatchReactor_2.rb,3608.03,3357.0,0.00269969,4361,4361,1,1
circuit204.rb,1998.35,1779.09,0.00151035,1020,1020,1,1
Erdos971.rb,2792.82,2487.2,0.00126694,472,472,0,0
windtunnel_evap3d.rb,1471.19,1591.31,0.179442,40816,40816,0,0
wathen100.rb,4133.8,4438.17,0.0256672,30401,30401,3,1
can_1072.rb,3378.55,2900.2,0.00165566,1072,1072,3,1
n4c6-b6.rb,1639.16,1544.43,0.0442647,104115,51813,1,1
fv2.rb,3803.54,3617.49,0.00367194,9801,9801,3,1
fpga_dcop_06.rb,1892.85,1560.67,0.00166224,1220,1220,0,0
cage_G_36.rb,1192.54,727.039,0.00128716,42,42,0,0
can_634.rb,3601.1,3182.03,0.00135976,634,634,1,1
c-72.rb,2695.56,2744.5,0.0253863,84064,84064,1,1
large_A_07.rb,1947.37,1596.54,0.00254638,4249,8587,1,1
TF15.rb,1634.96,1570.2,0.00591362,6334,7742,1,1
,0.0,0.0,0.0,41291594,41291594,0,0
adder_dcop_02.rb,1417.86,1341.08,0.36421,1813,1813,1,1
viscoplastic2_C_4.rb,1916.56,1868.26,0.0216546,32769,32769,1,1
blckhole.rb,3245.36,3235.63,0.00174961,2132,2132,2,1
gsm_106857.rb,1911.99,1915.09,0.773737,589446,589446,1,1
delf_A_03.rb,1956.84,1611.88,0.00222526,3135,6605,1,1
nsct_A_1.rb,1458.73,1455.75,0.0896905,22901,37461,3,1
debr_G_07.rb,2604.27,2032.49,0.00169437,512,512,0,0
raefsky3.rb,1513.81,3195.98,0.0743635,21200,21200,8,8
sc205-2r_A_01.rb,1241.08,748.253,0.0012778,101,179,0,0
hydr1c_Zeros_15.rb,80.4102,104.622,0.0019159,5308,5308,0,0
ecology2.rb,1829.91,1668.24,0.241308,999999,999999,1,1
c-22.rb,3088.05,2859.43,0.00343237,3792,3792,3,1
hydr1c_Zeros_02.rb,218.511,299.362,0.00249376,5308,5308,0,0
hydr1c_Zeros_29.rb,82.9447,106.875,0.00181485,5308,5308,0,0
ncvxqp5.rb,3235.04,2803.72,0.0232732,62500,62500,0,0
bcsstm10.rb,4332.82,4323.16,0.00155078,1086,1086,3,1
small_A_07.rb,1870.82,1411.96,0.00135435,710,1433,1,1
adder_dcop_15.rb,1449.61,1253.44,0.00219755,1813,1813,0,0
GD96_a.rb,1136.06,1012.25,0.00137783,1096,1096,0,0
t2d_q4_A_04.rb,2295.28,2516.51,0.00532811,9801,9801,3,1
extr1b_Zeros_09.rb,67.4822,85.1589,0.00192885,2836,2836,0,0
hydr1c_A_03.rb,1918.27,1729.27,0.00299785,5308,5308,0,0
QRpivot_b.rb,600.994,934.993,0.0304796,660,1,0,0
mk12-b3.rb,1736.2,2069.72,0.0175215,51975,13860,0,0
n4c6-b9.rb,1390.22,1294.17,0.116547,186558,198895,1,1
cavity09.rb,2089.17,3051.82,0.00250175,1182,1182,3,1
jan99jac060.rb,1930.64,1849.41,0.00859033,20614,20614,1,1
n2c6-b5.rb,2175.8,1900.55,0.00300835,4945,3003,1,1
scsd8-2r_A_04.rb,2158.81,2480.05,0.00153879,330,2310,2,2
small_A_09.rb,1888.16,1408.25,0.0013657,712,1434,1,1
fpga_dcop_42.rb,1927.01,1620.22,0.00156259,1220,1220,1,1
dwt_419.rb,3347.21,2196.58,0.00142305,419,419,2,1
will199.rb,1507.06,1111.11,0.00124661,199,199,0,0
n3c6-b11.rb,1730.65,1010.78,0.00124096,60,675,1,1
dwt_512.rb,3049.7,2447.95,0.00140389,512,512,0,0
raefsky2.rb,1841.61,3714.41,0.0136656,3242,3242,3,2
G2.rb,3865.43,3652.42,0.087408,800,800,1,1
wheel_7_1.rb,1178.37,804.564,0.0356719,114,113,0,0
jagmesh7.rb,3238.24,2713.78,0.00138147,1138,1138,1,1
extr1b_A_17.rb,1932.92,1637.65,0.00223921,2836,2836,0,0
ex33.rb,3666.45,3467.12,0.00183307,1733,1733,1,1
fxm2-16.rb,2054.25,1808.16,0.00310963,3900,7335,1,1
EAT_SR.rb,1474.33,1417.35,0.0215572,23219,23219,1,1
adder_dcop_50.rb,1446.24,1336.68,0.00193004,1813,1813,1,1
hydr1c_Zeros_46.rb,80.5317,102.946,0.00186179,5308,5308,0,0
n4c6-b12.rb,2051.95,1853.4,0.0216438,25605,69235,1,1
viscoplastic1_C_1.rb,2122.06,2237.99,0.0231082,4326,4326,3,1
c-53.rb,3604.06,4429.97,0.025237,30235,30235,2,1
plddb_A_11.rb,1862.46,1453.48,0.00186809,3069,5049,1,1
b1_ss.rb,120.661,37.6713,0.00116027,7,7,1,1
bfly_G_03.rb,2036.06,1439.03,0.00115784,160,160,0,0
fpga_dcop_47.rb,1862.56,1635.83,0.00149617,1220,1220,1,1
hydr1c_A_69.rb,1862.07,1641.24,0.00294511,5308,5308,0,0
jagmesh9.rb,3211.51,2741.63,0.00147953,1349,1349,2,1
dwt_59.rb,1313.74,832.985,0.0135016,59,59,0,0
dwt_72.rb,1057.48,678.485,0.00150351,72,72,0,0
Reuters911_Day_32.rb,384.409,463.849,0.0031627,13332,13332,0,0
oscil_dcop_52.rb,1640.52,1327.17,0.00135529,430,430,0,0
t2d_q4_A_39.rb,2321.63,2496.13,0.00537694,9801,9801,3,1
mk11-b2.rb,1835.24,2098.92,0.00317714,6930,990,0,0
ss1.rb,1152.28,1245.09,0.0610431,205282,205282,1,1
delf_A_09.rb,1957.95,1617.72,0.00215759,3148,6622,1,1
lpl3.rb,1926.41,1782.35,0.00741965,10828,33686,1,1
plddb_A_10.rb,1897.06,1469.19,0.00191227,3069,5049,1,1
rajat03.rb,1986.08,1863.7,0.00305382,7602,7602,1,1
adder_dcop_14.rb,1434.14,1253.47,0.00214314,1813,1813,0,0
lp_nug07.rb,2203.66,1700.61,0.00143768,602,931,0,0
c-60.rb,2922.47,2881.37,0.0124714,43640,43640,1,1
fpga_dcop_28.rb,1847.92,1594.66,0.0014315,1220,1220,1,1
delf_A_27.rb,1971.77,1592.77,0.00229503,3187,6657,1,1
turon_m.rb,2498.82,2383.0,0.0611663,189924,189924,1,1
para-5.rb,1309.85,1411.38,0.307283,155924,155924,1,1
sctap1-2b_A_1.rb,1869.94,1287.41,0.00134818,270,594,0,0
struct3.rb,3254.54,2699.77,0.0485741,53570,53570,5,5
ldoor.rb,2725.95,4197.5,1.13775,952203,952203,7,7
Kaufhold.rb,873.669,862.612,0.00411297,8765,8765,1,1
spaceShuttleEntry_3.rb,3987.94,3590.41,0.00200145,1834,1834,1,1
ex22.rb,2076.63,3369.55,0.0023082,839,839,3,1
std1_Jac3.rb,1363.71,1657.66,0.0765752,21982,21982,3,1
cage_G_34.rb,1444.15,960.849,0.00116589,80,80,0,0
nemeth01.rb,3960.46,7317.47,0.0167253,9506,9506,4,1
geom.rb,828.009,922.763,0.00304671,7343,7343,0,0
denormal.rb,3061.8,2970.57,0.0367905,89400,89400,2,1
mult_dcop_01.rb,1308.14,1285.5,0.0130953,25187,25187,1,1
hydr1c_A_57.rb,1966.72,1747.43,0.00298903,5308,5308,0,0
adder_dcop_23.rb,1467.74,1335.54,0.00185033,1813,1813,1,1
plddb_A_13.rb,1894.42,1470.25,0.00186837,3069,5049,1,1
g7jac180.rb,1485.02,1516.36,0.0423345,53370,53370,1,1
extr1b_Zeros_29.rb,67.433,53.5023,0.00144435,2836,2836,1,1
t2d_q9_A_25.rb,2323.41,2548.13,0.00549241,9801,9801,3,1
lshp1009.rb,3173.23,2589.28,0.00163315,1009,1009,0,0
ecology1.rb,1849.7,1656.03,0.239967,1000000,1000000,1,1
rail507.rb,1558.92,1547.36,0.0216303,507,63516,1,1
progas.rb,2098.12,1721.6,0.00187702,1650,1900,0,0
n3c5-b3.rb,1675.51,1297.24,0.0145204,210,120,0,0
cavity08.rb,2065.07,2942.24,0.00266394,1182,1182,3,1
Emilia_923.rb,3034.15,4279.98,0.997014,923136,923136,3,3
extr1b_A_29.rb,1895.92,1689.56,0.00226457,2836,2836,0,0
cavity05.rb,2080.32,3051.62,0.00262509,1182,1182,3,1
std1_Jac2.rb,1401.68,1609.4,0.0657751,21982,21982,3,1
torso3.rb,1612.08,1408.76,0.235252,259156,259156,2,1
extr1b_A_02.rb,1879.59,1661.98,0.0021694,2836,2836,0,0
psse0.rb,1827.71,1575.12,0.00796671,26722,11028,2,1
ex26.rb,1969.08,3388.63,0.00525143,2163,2163,3,1
se_G_07.rb,2233.04,1806.89,0.00125082,512,512,0,0
shl_400.rb,1370.5,1220.94,0.0013368,663,663,0,0
Fault_639.rb,3206.96,4290.49,0.691534,638802,638802,3,3
adder_dcop_08.rb,1461.27,1324.48,0.00194894,1813,1813,1,1
heart3.rb,1523.98,2512.53,0.0492086,2339,2339,5,6
freeFlyingRobot_8.rb,3388.63,3066.27,0.00238273,4398,4398,1,1
pkustk04.rb,2993.06,4896.23,0.0916055,55590,55590,3,3
Reuters911_Day_37.rb,410.865,522.244,0.00309465,13332,13332,0,0
scrs8-2r_A_07.rb,1899.32,1501.18,0.0016269,1820,3499,1,1
shl_200.rb,1353.2,1206.35,0.00144327,663,663,0,0
pores_3.rb,2096.87,2239.87,0.0013117,532,532,2,1
RFdevice.rb,1733.61,1521.6,0.0241974,74104,74104,1,1
hydr1c_A_63.rb,1849.19,1605.47,0.0029921,5308,5308,0,0
cage_G_23.rb,1055.07,694.222,0.00112573,70,70,0,0
biplane-9.rb,2764.46,2435.21,0.00634906,21701,21701,0,0
lshp_778.rb,3114.16,2527.74,0.00149056,778,778,0,0
delf_A_24.rb,2012.71,1600.97,0.00231295,3207,6666,1,1
fpga_dcop_22.rb,1902.79,1594.64,0.00145615,1220,1220,1,1
Kemelmacher.rb,1944.4,1968.64,0.0102324,28452,9693,0,0
ford2.rb,1703.08,1577.93,0.0269206,100196,100196,1,1
debr_G_14.rb,2919.49,2135.85,0.0233254,65536,65536,0,0
car4.rb,1615.4,1498.13,0.00608404,16384,33052,2,2
hydr1c_A_37.rb,1855.09,1629.58,0.00299726,5308,5308,0,0
ML_Geer.rb,1577.25,2209.56,5.12352,1504002,1504002,4,1
shipsec8.rb,2953.45,4057.24,0.154159,114919,114919,3,1
hydr1c_Zeros_21.rb,83.3422,105.616,0.00186522,5308,5308,0,0
debr_G_06.rb,2245.66,1721.47,0.00167993,256,256,0,0
spaceStation_12.rb,3911.72,3200.13,0.00186477,1410,1410,0,0
ch5-5-b3.rb,1832.76,1491.66,0.00136781,600,600,0,0
c-45.rb,3804.07,3837.24,0.00628385,13206,13206,1,1
impcol_d.rb,1490.76,1258.0,0.00137824,425,425,0,0
bcsstk24.rb,4144.48,7277.31,0.00466393,3562,3562,4,1
rel6.rb,1426.72,1693.36,0.00256446,2340,157,0,0
hydr1c_Zeros_20.rb,79.6758,103.533,0.00188201,5308,5308,0,0
nemeth02.rb,4183.48,6708.01,0.0103363,9506,9506,3,1
t2d_q4_A_17.rb,2365.39,2577.12,0.00531393,9801,9801,3,1
hydr1c_A_24.rb,1858.22,1616.52,0.00295237,5308,5308,0,0
cage4.rb,359.413,200.978,0.0139565,9,9,0,0
extr1b_Zeros_37.rb,67.3022,84.3101,0.00194755,2836,2836,0,0
scrs8-2r.rb,1937.25,1622.07,0.00554893,14364,27691,1,1
oscil_dcop_37.rb,1677.45,1330.4,0.00131411,430,430,0,0
lock3491.rb,4155.67,6948.47,0.00459123,3491,3491,3,1
adder_dcop_31.rb,1460.89,1338.99,0.00173277,1813,1813,1,1
matrix_9.rb,1548.22,2486.9,0.0926789,103430,103430,3,3
cis-n4c6-b2.rb,1777.13,1942.45,0.00162404,1330,210,0,0
af_0_k101.rb,3154.97,4956.48,0.40533,503625,503625,5,5
pkustk13.rb,3066.0,4162.54,0.151194,94893,94893,3,1
hydr1c_Zeros_52.rb,77.3684,104.331,0.00187149,5308,5308,0,0
c-32.rb,3537.31,3603.4,0.00264291,5975,5975,1,1
Reuters911_Day_02.rb,895.221,965.605,0.00367734,13332,13332,0,0
bcspwr01.rb,795.021,478.354,0.00130729,39,39,0,0
ckt11752_dc_1.rb,1538.37,1523.68,0.0201783,49702,49702,1,1
ex14.rb,4144.83,4043.94,0.00285129,3251,3251,1,1
debr_G_18.rb,1741.71,1568.37,0.610624,1048576,1048576,0,0
hydr1c_A_59.rb,1864.35,1622.67,0.00290356,5308,5308,0,0
G27.rb,3281.29,3068.48,0.00234043,2000,2000,1,1
Ga19As19H42.rb,2853.34,2883.82,0.238385,133123,133123,2,1
G10.rb,3913.73,3716.45,0.00245387,800,800,0,0
G43.rb,3586.36,3145.42,0.00189913,1000,1000,0,0
aug3dcqp.rb,2426.31,2366.52,0.00714054,35543,35543,1,1
utm300.rb,1981.4,1848.35,0.00197228,300,300,3,1
cage_G_37.rb,1681.53,1126.83,0.001273,62,62,0,0
n2c6-b10.rb,1295.17,599.88,0.00118908,30,306,0,0
rajat10.rb,2792.18,2511.85,0.00665536,30202,30202,1,1
g7jac180sc.rb,1465.07,1553.28,0.0542483,53370,53370,0,0
hydr1c_A_20.rb,1853.75,1497.39,0.00254662,5308,5308,1,1
cage_G_04.rb,605.497,353.979,0.0149242,30,30,0,0
oilpan.rb,3198.42,5358.33,0.0808497,73752,73752,7,7
hydr1c_A_38.rb,1982.63,1719.05,0.00322792,5308,5308,0,0
kim2.rb,1644.91,1837.15,0.53413,456976,456976,3,1
adder_dcop_13.rb,1446.82,1331.42,0.0020131,1813,1813,1,1
wm3.rb,1782.16,1901.0,0.00136492,207,260,3,1
orani678_b.rb,126.956,426.454,0.0015416,2529,86,0,0
ex10hs.rb,4147.34,3823.08,0.0027704,2548,2548,3,1
kleemin_A_6.rb,332.955,180.124,0.0175032,8,16,0,0
pdb1HYS.rb,2824.27,5273.07,0.0934491,36417,36417,3,3
pwt.rb,3361.21,3126.93,0.0118516,36519,36519,3,1
gams30am.rb,1669.51,1151.56,0.0012258,354,531,0,0
Reuters911_Day_62.rb,270.909,354.885,0.00303551,13332,13332,0,0
cz308.rb,1844.15,1591.91,0.00130907,308,308,1,1
Reuters911_Day_59.rb,368.817,473.957,0.00314785,13332,13332,0,0
meg4.rb,3334.22,3138.81,0.00277554,5860,5860,1,1
t2d_q9_A_40.rb,2336.29,2533.94,0.00520524,9801,9801,3,1
cavity16.rb,2115.18,3126.71,0.00804395,4562,4562,3,1
cz1268.rb,1941.68,1841.18,0.00188571,1268,1268,1,1
rlfddd.rb,1822.9,2223.56,0.016342,4050,61521,2,1
t2d_q9_A_36.rb,2363.72,2549.04,0.00527582,9801,9801,3,1
cavity11.rb,2079.51,3006.5,0.00457886,2597,2597,3,1
freeFlyingRobot_7.rb,3363.02,3057.21,0.00234278,3918,3918,1,1
G23.rb,3362.57,3024.2,0.00273465,2000,2000,1,1
mark3jac040sc.rb,2065.37,2051.22,0.00822956,18289,18289,1,1
crystk02.rb,3661.33,8086.49,0.024246,13965,13965,3,3
Delor338K.rb,998.083,1072.85,0.264065,343236,887058,3,3
pds-30.rb,1145.5,1229.12,0.0316356,49944,158489,0,0
scagr7-2b_A_3.rb,1916.69,1541.69,0.00393894,9743,13847,1,1
hydr1c_S.rb,2117.24,1921.78,0.00362965,5308,5308,1,1
GAP-road.rb,604.686,504.981,7.19936,23947347,23947347,1,1
extr1b_Zeros_05.rb,166.82,199.763,0.00214612,2836,2836,0,0
apache2.rb,2105.86,1962.36,0.20064,715176,715176,1,1
fpga_dcop_09.rb,1882.01,1605.82,0.00166824,1220,1220,0,0
lung1.rb,1983.01,2182.04,0.00151291,1650,1650,2,2
cavity21.rb,2074.8,3062.39,0.00734743,4562,4562,3,1
cage13.rb,1334.46,1381.3,0.446394,445315,445315,1,1
Reuters911_Day_27.rb,426.509,538.108,0.00313947,13332,13332,0,0
fs_760_3.rb,2115.13,1944.98,0.00146122,760,760,1,1
ch8-8-b5.rb,1152.35,1241.17,0.3167,564480,376320,0,0
3dtube.rb,2932.48,5013.43,0.0711189,45330,45330,3,3
lock_700.rb,4015.13,5750.18,0.0018124,700,700,3,1
jazz.rb,3721.1,3354.16,0.00131815,198,198,0,0
extr1b_A_43.rb,1737.6,1495.38,0.00228454,2836,2836,0,0
yeast.rb,1757.83,1761.1,0.00194044,2361,2361,0,0
af_shell10.rb,3206.93,4820.76,1.32357,1508065,1508065,5,5
fpga_dcop_41.rb,1926.76,1622.17,0.00144069,1220,1220,1,1
cnr-2000.rb,1153.09,1203.79,0.20549,325557,325557,3,1
gridgena.rb,3604.69,4328.85,0.016323,48962,48962,2,2
watson_1.rb,1142.22,974.284,0.0783408,201155,386992,1,1
Si2.rb,3877.49,3198.67,0.00188431,769,769,3,1
stormg2-8.rb,1924.85,1422.33,0.00376913,4409,11322,0,0
uk-2002.rb,1153.79,1292.96,20.1405,18520486,18520486,3,1
t2d_q4_A_25.rb,2365.12,2550.72,0.00533208,9801,9801,3,1
plddb_A_09.rb,1870.77,1448.22,0.00192309,3069,5049,1,1
nemsemm1.rb,1386.19,1960.23,0.0484884,3945,75352,3,1
cage5.rb,1093.91,695.81,0.00932741,37,37,0,0
power9.rb,1462.96,1427.13,0.137285,155376,155376,1,1
large_A_37.rb,1944.91,1627.97,0.00242209,4282,8617,1,1
ccc_G_07.rb,2391.74,2181.16,0.00226506,4608,4608,0,0
Reuters911_Day_49.rb,379.59,475.056,0.00331856,13332,13332,0,0
c-46.rb,3435.9,3470.48,0.00570461,14913,14913,2,2
struct4.rb,4164.39,6073.47,0.0065505,4350,4350,3,1
IG5-7.rb,1559.62,1055.17,0.00130131,62,150,0,0
reorientation_6.rb,3756.47,3362.12,0.0022069,3006,3006,1,1
n3c6-b8.rb,2252.82,2071.57,0.00363312,4935,6435,1,1
nsir_A_2.rb,1724.42,2050.51,0.00914664,4453,10057,2,1
extr1.rb,1899.95,1648.73,0.00221839,2837,2837,0,0
lp_nug20.rb,1987.42,1827.9,0.0192248,15240,72600,1,1
crack_dual.rb,1412.48,1355.94,0.00567181,20141,20141,0,0
nemeth08.rb,4232.87,6715.75,0.00981844,9506,9506,3,1
TSOPF_RS_b162_c4_b.rb,541.709,1466.09,0.00309544,20374,49,0,0
GL7d16.rb,630.979,640.294,1.93886,955128,460261,1,1
nos4.rb,2072.23,1434.34,0.00123355,100,100,0,0
adder_dcop_27.rb,1431.85,1347.82,0.00181832,1813,1813,1,1
connectus.rb,1181.31,1183.26,0.0708183,512,394792,1,1
heart1.rb,1394.51,2465.49,0.0652836,3557,3557,4,1
dc3.rb,1399.71,1431.98,0.0436606,116835,116835,1,1
c-24.rb,3185.14,2929.24,0.00245004,4119,4119,3,1
t2d_q9_A_27.rb,2374.28,2556.26,0.00527615,9801,9801,3,1
n3c6-b6.rb,2228.51,2046.18,0.00452553,6435,5005,0,0
oscil_dcop_25.rb,1685.55,1330.11,0.0014342,430,430,0,0
TSOPF_FS_b9_c1.rb,3933.03,3495.13,0.00293112,2454,2454,3,1
CurlCurl_1.rb,2476.09,2349.14,0.0850246,226451,226451,1,1
scagr7-2c_A_1.rb,1463.57,990.565,0.00165509,167,239,0,0
scsd8-2r_A_07.rb,2148.74,2713.52,0.00232119,1090,7630,2,2
init_adder1.rb,1421.03,1313.09,0.00197965,1813,1813,1,1
barrier2-12.rb,1351.63,1374.62,0.252428,115625,115625,1,1
delf_A_08.rb,1977.86,1645.4,0.00216317,3137,6611,1,1
Reuters911_Day_65.rb,291.868,373.7,0.00297839,13332,13332,0,0
lowThrust_2.rb,3912.11,3460.59,0.00242348,2312,2312,1,1
mesh1em6.rb,1573.0,976.848,0.00114467,48,48,0,0
Reuters911_Day_04.rb,596.624,670.571,0.00325383,13332,13332,0,0
delf_A_32.rb,1985.01,1596.54,0.00219128,3196,6667,1,1
bcsstk10.rb,4265.59,4277.72,0.00177197,1086,1086,3,1
c-30.rb,3563.54,3752.65,0.00295012,5321,5321,1,1
fpga_dcop_21.rb,1875.75,1583.36,0.00161124,1220,1220,0,0
ncvxqp7.rb,2993.7,2680.03,0.0229041,87500,87500,1,1
freeFlyingRobot_3.rb,3305.64,2937.88,0.00169593,1718,1718,0,0
adder_dcop_11.rb,1416.91,1324.71,0.00197158,1813,1813,1,1
cat_ears_4_4.rb,1283.36,1552.28,0.0131327,19020,44448,0,0
bcsstk07.rb,3872.96,4596.01,0.00133712,420,420,3,1
curtis54.rb,1224.46,797.291,0.00132592,54,54,0,0
pfinan512.rb,3075.88,2973.16,0.0207738,74752,74752,1,1
dielFilterV2clx.rb,2890.64,2834.34,0.711421,607232,607232,1,1
crack.rb,3159.61,2536.08,0.00353451,10240,10240,1,1
extr1b_A_18.rb,1763.65,1520.32,0.00205607,2836,2836,0,0
cage_G_38.rb,1749.58,1110.58,0.00115052,50,50,0,0
can_24.rb,949.163,535.252,0.0011019,24,24,0,0
G62.rb,2846.52,2581.53,0.00269707,7000,7000,0,0
t2d_q4_A_29.rb,2329.99,2542.96,0.00534638,9801,9801,3,1
extr1b_Zeros_27.rb,65.8234,83.0757,0.00200274,2836,2836,0,0
iprob.rb,1510.77,1510.27,0.00187944,3001,3001,0,0
cbuckle.rb,3875.17,9310.84,0.0242466,13681,13681,6,6
t2d_q9_A_02.rb,2371.59,2545.75,0.00548897,9801,9801,3,1
TSOPF_RS_b300_c2_b.rb,533.258,1477.69,0.00386666,28338,137,0,0
hangGlider_5.rb,3707.12,3470.4,0.00576775,16011,16011,1,1
n2c6-b2.rb,1621.58,1617.26,0.00179701,455,105,0,0
Erdos991.rb,2902.08,2527.89,0.0014251,492,492,0,0
mesh3e1.rb,2941.83,2115.09,0.00167238,289,289,0,0
rel9.rb,885.4,922.559,3.99882,9888048,274669,1,1
af_5_k101.rb,3139.28,4846.18,0.404009,503625,503625,5,5
can_256.rb,3487.35,2692.99,0.00128914,256,256,0,0
n2c6-b1.rb,845.222,664.916,0.00137642,105,15,0,0
HFE18_96_in.rb,1376.17,1745.54,0.0608093,2372,4096,0,0
